"subId","estimatedValue","debtAmount","independentValuation","longitude","latitude","maxBid"
"SUB-JA-2019-128728",201120.54,96214.62,0,-3.701631699999999,40.4091106,120872.3
"SUB-JA-2019-128733",6100,831.97,0,-0.3842527,38.473851,5002
"SUB-JA-2019-128746",232151.33,139981.64,232151.33,-3.5433199,40.4305972,106789.46
"SUB-JA-2019-128747",7880.99,7213.85,0,-5.1953554,40.8923891,5001.01
"SUB-JA-2019-128767",712500,26699.42,712500,-3.6927531,39.91235169999999,28500
"SUB-JA-2019-128778",580000,49504.24,0,1.9196949,41.3752229,58000
"SUB-JA-2019-128779",7500,60000,7500,-1.5838477,37.4095401,3150
"SUB-JA-2019-128819",271957.04,168044.64,0,-0.0466559,38.6215091,135978.5
"SUB-JA-2019-128845",20726.64,6401.75,0,-0.2713944,39.1436474,18653.85
"SUB-JA-2019-128867",189277.32,56783.2,0,-5.989867599999999,37.3846967,208205.2
"SUB-JA-2019-128869",271129.42,195428.39,271129.42,1.8220818,41.81586739999999,113874.18
"SUB-JA-2019-128870",100074.78,90378.16,265990,-3.1277854,37.9052614,50037.25
"SUB-JA-2019-128874",168300,104395.24,0,-16.6438673,28.0198981,60588
"SUB-JA-2019-128910",250000,119557.9,0,-3.654719499999999,40.3864182,125000
"SUB-JA-2019-128936",107833.81,107468.93,0,-3.9980485,40.086719,56073.42
"SUB-JA-2019-128946",62445.3,42400.95,0,-5.9304039,37.1811384,53702.7
"SUB-JA-2019-128978",328050,240060.11,0,-0.0466559,38.6215091,157464
"SUB-JA-2019-128992",182100,94298.03,0,2.1352039,41.4715315,138396
"SUB-JA-2019-128994",142700,90214.94,0,1.1400998,41.10934890000001,57080
"SUB-JA-2019-129008",93072.73,42986.95,93072.73,-0.2432307,39.9604442,57704.95
"SUB-JA-2019-129030",70760.46,36060.63,0,-6.3119743,39.4498102,59438.4
"SUB-JA-2019-129054",95000,61695.07,95000,-3.8019411,40.2950623,100700
"SUB-JA-2019-129056",9190,4545.01,0,-2.6288523,36.7637909,4227.4
"SUB-JA-2019-129065",140403.6,120676.98,0,-0.4643906,38.9815376,71000
"SUB-JA-2019-129077",95517,106722,95517,-0.8341624,37.8005189,51579.18
"SUB-JA-2019-129078",252525.5,74930.05,252525.5,-0.5021589,39.4076898,151515.3
"SUB-JA-2019-129084",74000,47082.19,0,-3.7358924,40.378739,91500
"SUB-JA-2019-129093",197760,91240.07,0,0.1649589,38.7955973,90969.6
"SUB-JA-2019-129102",109098.12,32314.26,0,-2.9713064,43.2728848,63276.84
"SUB-JA-2019-129107",158097.93,109231.92,0,-4.1206748,40.10289239999999,82210.7
"SUB-JA-2019-129119",132200,104762.07,0,-3.4447863,43.263262,71388
"SUB-JA-2019-129136",146002,163083.89,0,3.1478514,39.7227232,110961.52
"SUB-JA-2019-129144",178982.4,70099.53,0,2.1990763,41.4653319,85911.36
"SUB-JA-2019-129151",168024.23,15048.16,0,4.0388918,39.9418819,221000
"SUB-JA-2019-129169",2120360,1296158.45,0,-3.68134,40.4351996,1399437.6
"SUB-JA-2019-129177",386377.07,101464.15,425842.62,-4.5160396,36.6265566,146823.26
"SUB-JA-2019-129184",759129.15,476027.47,0,-0.0466559,38.6215091,273286.44
"SUB-JA-2019-129218",173000,55005.76,0,-4.5934,40.2893484,72660
"SUB-JA-2019-129224",50081.29,21126.5,0,-6.429036,38.7067657,36058.32
"SUB-JA-2019-129250",358413.45,146527.44,0,2.7630471,41.6528561,215047.8
"SUB-JA-2019-129311",169143,94107.97,0,-16.7205154,28.3737548,111634.38
"SUB-JA-2019-129337",412597.33,231729.43,0,-6.0044121,36.7813341,206298.5
"SUB-JA-2019-129380",341208.38,284390.83,0,-3.4498346,40.4715678,211548.96
"SUB-JA-2019-129390",100270,95987.27,0,-0.3818982,39.4625251,90100
"SUB-JA-2019-129402",6000,3946.72,6000,-5.8603182,42.5131612,4680
"SUB-JA-2019-129403",669.73,3162.69,0,-15.6969788,28.1054172,482.04
"SUB-JA-2019-129423",770840,278838.53,0,2.0812289,41.55745450000001,323752.8
"SUB-JA-2019-129442",265500,244300.82,0,-4.707061599999999,41.2851649,30000
"SUB-JA-2019-129446",19003.8,2932.18,0,-2.435696,36.8270874,8361.54
"SUB-JA-2019-129457",440200,204560.51,0,-3.8299106,40.2507841,114452
"SUB-JA-2019-129482",73000,62776.49,0,-4.7588042,37.2979897,40880
"SUB-JA-2019-129536",90815.33,23033.79,0,-5.509246999999999,42.2716047,5000
"SUB-JA-2019-129565",230775,84362.59,0,-0.6749326999999999,37.9791782,161542.5
"SUB-JA-2019-129579",20869,28474.36,0,-1.7344155,39.2039046,15443.06
"SUB-JA-2019-129583",48335.76,5439.15,0,2.5296971,39.5727499,25134.46
"SUB-JA-2019-129594",971000,765497.7,971000,-2.9775558,39.2411734,485500
"SUB-JA-2019-129617",126434.35,96381.1,0,-5.9885456,37.439299,98618.52
"SUB-JA-2019-129623",238729.28,182838.43,0,-3.4548833,43.3690913,167110.65
"SUB-JA-2019-129624",103412.96,52165.46,0,-6.8458204,37.3236247,66184
"SUB-JA-2019-129625",120202,136618.63,0,-4.8624355,37.3791082,50484.84
"SUB-JA-2019-129628",149134.35,89301.63,0,-3.8299106,40.3017902,107376.48
"SUB-JA-2019-129641",116955,20199.38,116955,-16.2625114,28.4744973,84207.6
"SUB-JA-2019-129649",56120.34,38651.43,56120.34,2.9675572,41.8119346,54997.77
"SUB-JA-2019-129657",262872,121169.59,0,-2.9975593,40.0041681,89376.48
"SUB-JA-2019-129662",250000,247182.33,0,-3.6750005,40.4468464,265200
"SUB-JA-2019-129665",29391.02,3713.22,0,-0.3818982,39.4625251,120000.01
"SUB-JA-2019-129667",78070.05,57953.85,0,-0.3607137,39.4392925,50000
"SUB-JA-2019-129669",25000,34599.59,0,-0.9020843,41.6537699,14000
"SUB-JA-2019-129672",51495.9,8378.75,60450,-0.8913523,41.6725454,18538.38
"SUB-JA-2019-129691",435000,229241.44,435000,-2.6760251,42.8545406,171600
"SUB-JA-2019-129716",280200,304153.44,0,-3.7003632,40.4765501,157112
"SUB-JA-2019-129720",414900,233830.45,0,-6.089103199999999,36.3896325,207450
"SUB-JA-2019-129727",269000,249538.65,0,-13.6478486,28.96100149999999,91460
"SUB-JA-2019-129745",13767,163699.65,13767,-17.1137454,28.0934632,13491.66
"SUB-JA-2019-129767",154880.51,101417.85,0,-0.554149,38.2203465,65049.81
"SUB-JA-2019-129794",188500,104260.37,188500,-2.7331928,42.8361441,113100
"SUB-JA-2019-129795",568400,98818.02,0,,,113680
"SUB-JA-2019-129832",535163.3,350261.27,0,-5.373017600000001,36.2510823,350000
"SUB-JA-2019-129838",361500,168701.1,0,0.7342734,42.6857103,180750
"SUB-JA-2019-129839",305915.16,118622,0,-7.5843171,43.12165220000001,183549
"SUB-JA-2019-129849",154000,0.01,0,-5.568291299999999,42.5982135,7700
"SUB-JA-2019-129853",6700,4347.88,0,-4.588239199999999,36.5807015,6700
"SUB-JA-2019-129861",154252.8,66093.49,0,-3.654719499999999,40.3966009,92751.5
"SUB-JA-2019-129893",461660,403452.31,461660,2.1830997,41.4118532,276996
"SUB-JA-2019-129897",113987.61,72496.23,0,-6.258836899999999,36.6393281,86700
"SUB-JA-2019-129904",18305.55,56060.08,0,-4.028678,38.2897569,20868.27
"SUB-JA-2019-129920",141925,38029.09,0,2.7829605,41.69222,99347.5
"SUB-JA-2019-129940",309700,74056.06,0,-0.8782392,41.641489,95500
"SUB-JA-2019-129954",342955.6,157318.01,0,0.1649589,38.7955973,192055.08
"SUB-JA-2019-129978",319225.27,9314.15,319225.27,-3.7105118,40.4050094,242611.38
"SUB-JA-2019-129983",12500,18262.07,0,-5.5853597,42.6181343,6500
"SUB-JA-2019-129984",280394.82,114786.89,0,-2.4208713,39.4199303,145805.14
"SUB-JA-2019-129993",77120.23,6000000,0,-16.5790323,28.1188718,91001.6
"SUB-JA-2019-129994",170000,79337.47,0,-3.753666299999999,37.0773774,30600
"SUB-JA-2019-130009",196109.75,145054.34,0,-3.4346913,43.4082361,141198.84
"SUB-JA-2019-130031",301488.99,180056.63,301488.99,-3.8413302,40.3957209,150745.5
"SUB-JA-2019-130034",232721.4,184019.62,0,-3.495292,40.6073418,118000
"SUB-JA-2019-130055",422256,120163.72,422256,-2.6636066,42.8670045,120000
"SUB-JA-2019-130085",126010.8,82899.46,0,,,52924.62
"SUB-JA-2019-130092",126950,3623.84,0,-4.572759800000001,36.662093,109177
"SUB-JA-2019-130125",220000,284148.38,220000,-13.6449543,28.9241885,40000
"SUB-JA-2019-130151",437026.7,303642.5,0,0.4408037,40.501701,131107.95
"SUB-JA-2019-130168",764050,327099.19,0,-3.8706208,40.4124967,351463
"SUB-JA-2019-130174",194334.7,144122.75,0,-4.795052999999999,41.626038,101053.94
"SUB-JA-2019-130192",936000,775130.27,0,-0.1635442,39.99651739999999,468000
"SUB-JA-2019-130199",27045.3,4751.83,0,-5.9224799,43.5491256,14604.57
"SUB-JA-2019-130200",92115,47107.19,0,-0.098043,38.542747,79218.9
"SUB-JA-2019-130209",222481.84,207519.29,0,-3.6471162,40.4604421,110000
"SUB-JA-2019-130216",299200,43701.1,0,-5.927762500000001,37.2852881,53856
"SUB-JA-2019-130222",16300,156593.04,0,-2.6288523,36.7637909,7824
"SUB-JA-2019-130252",9665.55,26449,0,-8.3252705,43.3871907,3
"SUB-JA-2019-130260",39581.98,15326.08,0,-5.9224799,43.5491256,3166.52
"SUB-JA-2019-130265",31700,34357,31700,-0.1261013,38.6057121,20288
"SUB-JA-2019-130266",12000,2490.61,0,-3.7485874,37.8076982,3600
"SUB-JA-2019-130268",1330484.55,50681.72,0,-0.1214235,39.9298174,51000
"SUB-JA-2019-130274",310387.79,157180.32,0,-0.6678177,39.4327612,186300
"SUB-JA-2019-130287",5780,22348.45,0,2.0248701,41.5759282,3814.8
"SUB-JA-2019-130288",16044.84,1783.84,0,2.6114849,39.5683645,11552.04
"SUB-JA-2019-130295",345116.77,167488.92,0,-3.725738599999999,40.39434019999999,207069.9
"SUB-JA-2019-130303",16758.48,1863.79,16758.48,-6.0361574,37.23982700000001,4021.92
"SUB-JA-2019-130304",66096,8993.91,0,-4.5160396,36.6265566,50501.01
"SUB-JA-2019-130305",190200,159910.32,0,-5.6734057,43.5341985,60864
"SUB-JA-2019-130352",254996.28,82458.13,0,-3.7562059,40.3628043,127308
"SUB-JA-2019-130354",600700,126706.59,600700,-2.6722992,42.8436672,132600
"SUB-JA-2019-130366",87206.86,34288.24,0,2.0175242,41.49364569999999,112882.11
"SUB-JA-2019-130383",195000,98554.53,0,-3.766365699999999,40.2350017,117000
"SUB-JA-2019-130410",142695,78038.16,0,-2.037116,39.3132442,79909.2
"SUB-JA-2019-130432",397254.21,225742.48,0,2.6362975,39.609109,182736.84
"SUB-JA-2019-130446",141969.2,55280.16,0,-16.5642998,28.0780645,72000
"SUB-JA-2019-130447",90699.55,30411.84,0,-4.6855945,36.499864,21767.88
"SUB-JA-2019-130448",37592,18640.14,0,2.8277963,41.7160157,18796
"SUB-JA-2019-130512",213203,16364.52,0,-0.03031979999999999,39.9837973,58500
"SUB-JA-2019-130555",210420,62945.92,0,1.4676394,42.3500446,96793.2
"SUB-JA-2019-130558",64909.31,16255.92,0,1.9930466,41.54902560000001,59716.28
"SUB-JA-2019-130570",151040.55,55539.04,0,-2.4567059,36.84144939999999,78541.06
"SUB-JA-2019-130593",48888,21387.11,0,-0.48209,38.359047,30310.56
"SUB-JA-2019-130596",68472.13,39427,0,-5.677351199999999,39.7912709,49299.84
"SUB-JA-2019-130629",207944.25,971106.18,207944.25,-4.100217,40.3486012,103972
"SUB-JA-2019-130633",210544.5,971105.18,210544.5,-4.100217,40.3486012,105272.25
"SUB-JA-2019-130636",227332.09,160523.51,0,3.1077277,39.7855713,159132.4
"SUB-JA-2019-130638",115799.16,12703.62,0,-0.554149,39.5368528,83375.28
"SUB-JA-2019-130652",199817,176356.9,0,-3.685144,37.1625075,91915.82
"SUB-JA-2019-130676",106267.5,10200.45,0,-0.6962853,38.7975578,10626.75
"SUB-JA-2019-130677",40571.94,10009.3,40571.94,-5.7280076,41.5093081,13600
"SUB-JA-2019-130691",253350,171923.05,0,-3.7003632,40.4765501,81072
"SUB-JA-2019-130693",132489,46508.41,0,,,67090.32
"SUB-JA-2019-130711",38734,2825.47,38734,-5.8696793,43.3550265,13944.24
"SUB-JA-2019-130734",543400,187218.79,0,-4.588239199999999,36.5807015,315172
"SUB-JA-2019-130735",475835.25,111004.02,0,-6.524975899999999,37.32046709999999,133233.8
"SUB-JA-2019-130749",40973.06,14964.17,0,-5.9171977,43.5398162,16389.2
"SUB-JA-2019-130754",270500,138691.71,0,-4.919894900000001,36.5154127,227220
"SUB-JA-2019-130771",700000,567916,0,-4.0899911,37.9287803,784000
"SUB-JA-2019-130795",188456.25,128473.23,0,0.0419877,38.6477333,120661.84
"SUB-JA-2019-130796",111124,2132,111124,-4.5160396,36.6265566,82231.76
"SUB-JA-2019-130802",342320.82,214857.73,0,-6.089103199999999,36.3896325,178006.66
"SUB-JA-2019-130822",64000,31212.13,0,-3.0325855,38.0928844,12800
"SUB-JA-2019-130829",427476.66,0.01,0,-4.8870764,36.5135952,0
"SUB-JA-2019-130831",147783,2518,0,-1.8391485,39.0019158,5911.32
"SUB-JA-2019-130832",184772,110128.83,184772,-0.3736584,39.4560805,97854
"SUB-JA-2019-130878",69195.69,629903.7,0,-3.751126799999999,40.3324002,62275.95
"SUB-JA-2019-130880",267520,78798.27,0,2.8277963,41.7160157,117708.8
"SUB-JA-2019-130885",249964.5,249964.5,249964.5,0.1649589,38.7955973,211000
"SUB-JA-2019-130896",180000,63811.74,0,2.1560753,41.4023493,115200
"SUB-JA-2019-130898",284000,5933.55,284000,-2.5296971,43.0013407,15000
"SUB-JA-2019-130924",24864,6228.53,0,-3.488976,36.7054131,10442.88
"SUB-JA-2019-130933",220241.84,240051.31,0,0.0139908,38.85714110000001,83691.77
"SUB-JA-2019-130938",158275.87,39969.67,0,0.0466559,40.0530474,53800
"SUB-JA-2019-130946",336400,178496.98,336400,2.1867861,41.42304439999999,225314.6
"SUB-JA-2019-130950",98413.1,12249.42,0,-7.103639599999999,37.4359965,33460.42
"SUB-JA-2019-130954",11196.9,14568.67,0,-5.9726832,37.2643732,5598.25
"SUB-JA-2019-130970",9285,3490.97,0,-16.7175669,28.0817717,3528.3
"SUB-JA-2019-130972",214673.97,140586.72,454005.16,-3.6243133,40.4331811,12880.41
"SUB-JA-2019-130974",136647,104519,0,-0.4101619,39.4520748,105417.45
"SUB-JA-2019-130984",816728,543652.83,0,-0.4927134,39.5319576,571709.6
"SUB-JA-2019-130986",2318000,303297.71,0,-4.0082563,40.3008613,463600
"SUB-JA-2019-131004",42000,14879.11,0,-0.3979657,39.4798873,14880
"SUB-JA-2019-131010",127381,18489.25,0,2.0763253,41.6323786,86619.08
"SUB-JA-2019-131016",80678.57,53131.31,0,,,83905.64
"SUB-JA-2019-131039",133312,79763.14,0,2.0567163,41.3327758,67000
"SUB-JA-2019-131044",500000,51300,0,-5.593239,36.0569117,90000
"SUB-JA-2019-131048",343102.79,168353.37,0,0.5588787,41.6247751,178413.3
"SUB-JA-2019-131051",367975.62,377994.76,0,-6.089103199999999,36.3896325,183987.75
"SUB-JA-2019-131052",99127.53,7093.53,0,0.9438468,42.7428241,71371.8
"SUB-JA-2019-131077",222415.5,132328.07,0,2.0812289,41.3573949,115656.06
"SUB-JA-2019-131080",144281.1,34250.86,0,-3.9266502,37.807215,43284.3
"SUB-JA-2019-131081",200159,148587.79,0,2.0567163,41.3327758,76000
"SUB-JA-2019-131091",882150,869869.59,0,-8.727469,42.2370719,316093.18
"SUB-JA-2019-131125",137397.38,22739.82,0,-16.6998767,28.3508181,162129.05
"SUB-JA-2019-131130",300000,300894.49,0,-6.5356449,37.07456639999999,438000
"SUB-JA-2019-131151",2200000,77395.88,2200000,-3.667394199999999,40.824802,99595.88
"SUB-JA-2019-131152",73143.17,20862.58,73143.17,-0.5021589,39.4076898,74605.86
"SUB-JA-2019-131169",171113.96,85941.17,171113.9,-16.3257768,28.4113886,0
"SUB-JA-2019-131176",33897.08,12219.87,0,-5.9488975,37.3747865,17626.44
"SUB-JA-2019-131188",124875,128994.55,0,-0.4785495,38.4524728,1021125
"SUB-JA-2019-131194",104000,1624.89,0,-5.8116522,43.3724177,10400
"SUB-JA-2019-131199",114004,62218.78,0,-1.8269573,37.1921986,68402.4
"SUB-JA-2019-131229",153281.06,78282.39,0,-6.062624599999999,37.33973100000001,315928.76
"SUB-JA-2019-131238",8400,6505.48,0,-3.6750005,40.4468464,12000
"SUB-JA-2019-131244",98821.52,14366.36,0,-16.2500078,28.4696373,37552.17
"SUB-JA-2019-131245",91070,5224.27,91070,-3.7054373,40.3848083,127498
"SUB-JA-2019-131247",130000,100256.67,0,-5.4672962,36.6675032,93600
"SUB-JA-2019-131261",102441.33,42042.11,0,-16.3287199,28.4365802,59415.78
"SUB-JA-2019-131272",179642.5,179642.5,0,-6.4396888,37.3889994,28742.8
"SUB-JA-2019-131281",96000,63391.99,0,-13.8796018,28.7085692,88320
"SUB-JA-2019-131282",118171,28208.08,118171,-16.3257768,28.4113886,18000
"SUB-JA-2019-131286",59000,19357.74,0,-0.7889440999999999,37.8618627,46020
"SUB-JA-2019-131309",170984.94,77019.55,0,-5.9251211,37.5062883,109430.08
"SUB-JA-2019-131320",2608,113235.74,2608,-3.6978264,40.36722760000001,5946.24
"SUB-JA-2019-131455",482728,296849.89,0,-3.7905035,43.4655919,318600.48
"SUB-JA-2019-131458",136601.25,77457.25,136601.25,-4.4117789,36.736765,122989.19
"SUB-JA-2019-131465",581191.51,311990.95,0,-3.7485874,40.2636452,371962.56
"SUB-JA-2019-131469",70389,1919.67,0,-4.5160396,36.6265566,63350.1
"SUB-JA-2019-131483",65690.62,8991.24,0,-1.6299338,42.8059123,23648.58
"SUB-JA-2019-131499",134489.68,4931.94,134489.68,,,16138.74
"SUB-JA-2019-131502",1303744.2,608521.92,0,2.1008486,41.4171333,808321.28
"SUB-JA-2019-131537",98000,18000,0,-4.0189683,39.9399167,27440
"SUB-JA-2019-131552",190910,98762.67,0,-4.3770704,36.8092822,129818.8
"SUB-JA-2019-131556",68315.72,110563.23,0,1.9783666,41.5942004,124334.21
"SUB-JA-2019-131562",130800,1,130800,-16.6342882,28.3937766,10464
"SUB-JA-2019-131568",264538.46,112854.01,264538.46,-6.706591400000001,39.2521387,105815.4
"SUB-JA-2019-131570",165900,82440.77,0,-5.8452747,43.3652943,89586
"SUB-JA-2019-131576",244400,86995.49,0,-16.2478014,28.4762948,127088
"SUB-JA-2019-131579",370010,291641.81,0,-0.2901815,38.9142495,81402.2
"SUB-JA-2019-131582",57186.3,20368.78,0,-4.2897563,39.8867212,25161.84
"SUB-JA-2019-131583",120000,25608.87,0,-13.8738031,28.4976273,55200
"SUB-JA-2019-131588",120363.02,42271.31,0,-13.8796018,28.7085692,67403.28
"SUB-JA-2019-131617",16583.62,7520.5,0,-0.4596721,39.6199366,8623.42
"SUB-JA-2019-131623",6531.67,10723.05,0,3.2080991,42.2605204,3000
"SUB-JA-2019-131652",482404.72,314033.33,0,-4.7808095,37.8961896,173665.62
"SUB-JA-2019-131663",11840.37,6661.12,0,-5.6707756,43.2868339,236.8
"SUB-JA-2019-131672",195529,109964.52,0,-0.8782392,41.6489683,117317.4
"SUB-JA-2019-131677",24784.74,1542.21,0,-0.8782392,41.641489,17844.84
"SUB-JA-2019-131688",376955.2,227366.71,0,-0.8782392,41.641489,263868.5
"SUB-JA-2019-131694",59530.1,57888.03,0,-5.9726832,37.2643732,92866.8
"SUB-JA-2019-131705",124711.36,111253.3,0,,,62356
"SUB-JA-2019-131723",339852.85,73731.74,0,0.6298922,40.6837192,95851.26
"SUB-JA-2019-131750",66021.54,2212.72,0,,,5281.72
"SUB-JA-2019-131754",330400,156141.16,0,-6.8887202,37.2785516,198240
"SUB-JA-2019-131781",317981.45,262343.24,0,2.3123031,41.64782750000001,178069.36
"SUB-JA-2019-131782",22961.05,235930.95,0,-0.2890071,39.5649501,195001
"SUB-JA-2019-131831",47118.62,4281.12,47118.62,-16.470036,28.3964646,19789.77
"SUB-JA-2019-131832",93447.03,49537.66,0,-16.3022339,28.4540218,48592.44
"SUB-JA-2019-131850",11399.46,4577.73,0,-6.0996978,40.0361505,5015.56
"SUB-JA-2019-131871",255200,113627.98,255200,-0.3818982,39.4625251,150000
"SUB-JA-2019-131877",455017.5,247153.02,455017.5,-3.9980485,37.7093318,227508.75
"SUB-JA-2019-131908",135000,83031.51,0,-15.488828,27.9155326,199800
"SUB-JA-2019-131911",58256.71,26334.15,0,-6.115593199999999,36.6951316,41944.68
"SUB-JA-2019-131935",244900,131558.1,244900,-3.7816093,40.2906277,146940
"SUB-JA-2019-131940",74000,29494.84,74000,-5.93965,43.5757754,29600
"SUB-JA-2019-131948",178214.4,103990.68,0,2.9475662,39.7073604,89107
"SUB-JA-2019-131949",15000,3404.52,15000,-4.8624355,36.6291087,33000
"SUB-JA-2019-131955",11250,22504.8,0,-16.8384873,28.2340972,14400
"SUB-JA-2019-131959",14959.91,22451.98,14959.91,-4.5327917,42.01240170000001,20045.73
"SUB-JA-2019-131961",247647.84,276617.89,0,-3.766365699999999,40.2350017,94106.05
"SUB-JA-2019-131965",436889.1,93426.03,0,-3.4018969,37.10135,314560.08
"SUB-JA-2019-131970",167810,78884.51,0,-3.7892328,40.1192977,83905
"SUB-JA-2019-131978",411798.73,228306.38,411798.73,-2.7929203,36.7869792,98831.64
"SUB-JA-2019-131998",15000,143730.34,0,-5.435853,38.8197417,15300
"SUB-JA-2019-132007",253204.75,245661.34,0,-3.7714464,40.224627,126602.5
"SUB-JA-2019-132017",160784.7,83499.02,0,-4.028678,38.2897569,83607.94
"SUB-JA-2019-132028",11000,3187.6,0,0.1649589,38.7955973,5720
"SUB-JA-2019-132049",8107,6389.18,8107,-7.4327273,41.9316334,2269.96
"SUB-JA-2019-132054",9728.66,59760.39,0,-5.9859016,37.4101751,11100
"SUB-JA-2019-132066",176523.91,106470.09,0,-6.179215999999999,37.4401252,14121.88
"SUB-JA-2019-132081",37579.96,60101.21,37579.96,-3.644582,40.4427203,6012.72
"SUB-JA-2019-132091",90000,75779.37,90000,-16.5525145,28.4089363,225000
"SUB-JA-2019-132098",40156.62,31619.38,40156.62,-0.1261013,38.6057121,40156.5
"SUB-JA-2019-132108",6000,31815.67,0,-8.767392899999999,42.593848,7440
"SUB-JA-2019-132111",173228.3,179047.15,0,-6.1577835,37.368891,103936.8
"SUB-JA-2019-132126",140389.06,1508143.18,0,2.5296971,39.5727499,95464.52
"SUB-JA-2019-132139",382300,417073.45,0,-3.6116494,40.1402985,191150
"SUB-JA-2019-132170",407500,171815.28,0,2.862698,39.714629,154850
"SUB-JA-2019-132177",531232,503759.57,0,2.4703057,42.180135,179316.1
"SUB-JA-2019-132198",22480.53,15058.63,22480.53,-5.414900299999999,40.1212469,8500
"SUB-JA-2019-132235",66719.56,14698.88,66719.56,1.6323607,41.2140888,42001
"SUB-JA-2019-132239",112506.58,66605.09,112506.58,-16.2904635,28.4668189,60000
"SUB-JA-2019-132248",511113,358854.3,0,-3.8400851,40.2198231,81778.08
"SUB-JA-2019-132249",261936.1,69034.74,0,2.6542949,39.5719167,178116.48
"SUB-JA-2019-132266",90000,5099.3,0,-2.396174,36.8924162,41400
"SUB-JA-2019-132278",295607.16,127357.04,0,0.8198774999999999,41.54834109999999,135979.22
"SUB-JA-2019-132280",291285.39,120789.35,0,-0.3818982,39.4625251,160000
"SUB-JA-2019-132293",172003.2,89482.04,0,-15.4126652,27.8956803,20640.36
"SUB-JA-2019-132301",52889.07,33414.71,0,-3.5711466,40.2437264,30675.62
"SUB-JA-2019-132302",230026.9,119517.66,230026.9,-2.9625587,42.6938537,120013.45
"SUB-JA-2019-132315",7279.8,7220.59,7279.8,-0.9904322000000001,37.6118995,3494.16
"SUB-JA-2019-132331",590000,331949.36,0,-4.961064899999999,36.5011094,369536.19
"SUB-JA-2019-132359",141936.76,67030.5,0,-16.6438673,28.0198981,88000.94
"SUB-JA-2019-132365",1524672.15,636364.58,0,-3.6750005,40.4468464,1000500
"SUB-JA-2019-132375",435500,273232.5,0,-3.753666299999999,40.1766835,0
"SUB-JA-2019-132378",401100,179661.14,0,-16.6586052,28.0663826,184506
"SUB-JA-2019-132380",14982.4,30819.37,0,-16.7175669,28.0817717,52139.1
"SUB-JA-2019-132410",140527.64,84525.88,140527.64,-3.729546,40.3114339,25294.95
"SUB-JA-2019-132429",135489.29,61116.78,135489.29,0.9629523,41.8957751,127360.13
"SUB-JA-2019-132452",725000,547765.75,725000,-2.6722992,42.8436672,395000
"SUB-JA-2019-132453",228601.79,144820.78,0,-5.1640605,36.4763312,82296.54
"SUB-JA-2019-132482",40462.24,45554.24,0,-5.751047499999999,39.5716806,21040.24
"SUB-JA-2019-132486",173091.49,25638.85,0,-0.2713944,39.1436474,96930.96
"SUB-JA-2019-132497",99686.29,64808.86,99686.29,-1.615375,42.810995,96000
"SUB-JA-2019-132501",195071.58,38044.89,0,-3.7708113,40.3349467,66324.31
"SUB-JA-2019-132519",52713.9,29000,0,-5.9488975,37.3747865,34790.91
"SUB-JA-2019-132534",108400,46659.9,0,-2.6288523,36.7637909,45528
"SUB-JA-2019-132538",23365,40000,23365,-0.3795438,39.4392328,31776.4
"SUB-JA-2019-132549",76800,53898.05,0,-16.470036,28.2601788,53760
"SUB-JA-2019-132577",12375,1721.81,0,-4.588239199999999,36.5807015,16087.5
"SUB-JA-2019-132585",168316.5,109104.3,0,-0.554149,38.2203465,90890.91
"SUB-JA-2019-132586",124820,67251.78,0,-0.7129006999999999,38.2801532,64906.4
"SUB-JA-2019-132590",438138.38,127002.42,438138.38,-0.4844505,38.3695691,219069
"SUB-JA-2019-132591",2275,1858.64,2275,-0.4266584,38.4053253,546
"SUB-JA-2019-132595",88815,103764.43,88815,-3.6952896,40.43094,30197.1
"SUB-JA-2019-132608",37295.01,22201.97,0,2.1597595,41.4960695,19393.4
"SUB-JA-2019-132616",120091,75906.57,0,-2.7929203,36.7869792,64849.14
"SUB-JA-2019-132645",6940.31,4782.97,0,-4.588239199999999,36.5807015,7772.8
"SUB-JA-2019-132653",152363,109024.07,0,-6.524975899999999,37.32046709999999,76181.5
"SUB-JA-2019-132654",250899.2,158633.5,250899.2,-8.393753199999999,43.3414289,160575.36
"SUB-JA-2019-132664",9166.72,7825.86,0,-6.9732612,38.8799777,10583.36
"SUB-JA-2019-132670",69476.96,29048.43,0,-3.9164585,41.7040526,34738.25
"SUB-JA-2019-132680",113599.7,18812.67,113599.7,-17.8050772,28.6537497,41100
"SUB-JA-2019-132693",9621.93,2821.87,0,0.1401381,40.1144658,2886.45
"SUB-JA-2019-132694",269961.6,105097.43,0,-0.3979657,39.4798873,95300
"SUB-JA-2019-132700",100000,17693.86,0,3.0826673,42.1900236,62000
"SUB-JA-2019-132710",1212500,551898.34,2212500,2.4950428,39.506322,970000
"SUB-JA-2019-132714",230000,93292.31,0,-3.7708113,40.3349467,119600
"SUB-JA-2019-132717",160148.58,125597.44,160148.58,2.73568,39.5293547,137727.71
"SUB-JA-2019-132718",13614.54,32435.74,13614.54,-3.7105118,42.3462658,6950
"SUB-JA-2019-132722",2860,1500,0,-3.8604402,40.5043617,4118.4
"SUB-JA-2019-132752",401455.26,65946.99,401455.26,-5.665515699999999,40.9672153,176640.42
"SUB-JA-2019-132754",212997.6,129041.14,0,-3.642048,38.910182,136318.4
"SUB-JA-2019-132755",28088.52,19050.3,0,-0.4927134,39.4595217,28088.5
